Date,Open,High,Low,Close,Adj Close,Volume
2021-08-25,106.550003,107.220001,105.000000,106.360001,105.341644,472300
2021-08-26,106.550003,106.550003,101.750000,103.540001,102.548645,891000
2021-08-27,103.139999,104.669998,102.209999,103.639999,102.647690,547200
2021-08-30,103.180000,105.000000,102.250000,104.440002,103.840805,567200
2021-08-31,104.160004,105.000000,101.500000,102.379997,101.792618,475700
2021-09-01,103.349998,103.760002,102.230003,102.959999,102.369293,390500
2021-09-02,103.040001,103.050003,99.660004,100.040001,99.466049,646200
2021-09-03,99.629997,101.320000,99.449997,101.160004,100.579620,442200
2021-09-07,100.900002,101.019997,98.760002,98.900002,98.332588,509900
2021-09-08,98.849998,99.589996,96.830002,98.110001,97.547119,568100
2021-09-09,98.089996,101.519997,98.040001,100.660004,100.082489,509500
2021-09-10,100.980003,102.980003,100.889999,102.279999,101.693192,560600
2021-09-13,103.169998,103.440002,101.029999,101.459999,100.877899,635900
2021-09-14,101.489998,101.769997,99.190002,99.410004,98.839661,478100
2021-09-15,98.970001,99.849998,98.540001,98.839996,98.272926,456800
2021-09-16,99.230003,100.709999,97.839996,97.959999,97.397980,318600
2021-09-17,97.800003,98.709999,96.099998,96.449997,95.896637,738300
2021-09-20,94.330002,96.320000,93.550003,96.040001,95.488998,473000
2021-09-21,96.629997,96.980003,94.410004,94.410004,93.868347,391700
2021-09-22,95.080002,97.029999,94.620003,95.779999,95.230484,455100
2021-09-23,96.680000,98.919998,96.040001,96.220001,95.667961,510400
2021-09-24,95.419998,97.989998,94.379997,97.610001,97.049988,448500
2021-09-27,98.070000,101.769997,98.070000,100.800003,100.221687,562100
2021-09-28,100.860001,102.709999,100.589996,101.010002,100.430481,454700
2021-09-29,101.529999,102.180000,100.190002,101.089996,100.510017,359300
2021-09-30,101.110001,101.110001,97.190002,97.239998,96.682106,545700
2021-10-01,97.209999,100.410004,96.940002,99.489998,98.919197,437700
2021-10-04,100.239998,102.680000,99.559998,100.160004,99.585358,550300
2021-10-05,99.430000,100.550003,97.269997,97.489998,96.930672,749600
2021-10-06,96.339996,96.629997,90.000000,91.389999,90.865669,2064300
2021-10-07,93.199997,95.839996,92.750000,93.910004,93.371216,1467100
2021-10-08,94.739998,95.139999,92.550003,93.940002,93.401047,505600
2021-10-11,93.639999,95.730003,93.010002,93.040001,92.506210,391200
2021-10-12,93.239998,94.940002,92.519997,94.440002,93.898178,458700
2021-10-13,94.760002,95.459999,94.269997,94.940002,94.395309,336500
2021-10-14,96.169998,98.989998,95.720001,97.480003,96.920738,845600
2021-10-15,98.360001,99.910004,97.769997,98.610001,98.044250,459800
2021-10-18,98.169998,100.260002,97.589996,99.639999,99.068336,421600
2021-10-19,100.440002,100.769997,99.349998,100.349998,99.774269,268000
2021-10-20,101.059998,102.220001,99.480003,99.699997,99.127991,549300
2021-10-21,99.720001,101.000000,99.559998,100.519997,99.943291,480600
2021-10-22,99.910004,103.709999,99.910004,103.000000,102.409065,485900
2021-10-25,102.559998,103.190002,101.300003,101.379997,100.798355,521100
2021-10-26,102.129997,102.470001,100.580002,101.570000,100.987267,493500
2021-10-27,101.360001,101.570000,99.300003,100.050003,99.475990,395000
2021-10-28,100.050003,102.720001,99.769997,100.910004,100.331055,745400
2021-10-29,94.489998,99.339996,94.000000,98.519997,97.954765,1233500
2021-11-01,99.709999,105.169998,99.680000,102.000000,101.414803,710400
2021-11-02,102.029999,102.849998,99.010002,99.290001,98.720352,475700
2021-11-03,99.639999,104.540001,99.639999,103.550003,102.955910,570700
2021-11-04,103.949997,105.239998,102.180000,103.739998,103.144814,431400
2021-11-05,105.190002,107.269997,104.000000,104.180000,103.582291,307900
2021-11-08,104.209999,107.269997,103.970001,106.290001,105.680191,536600
2021-11-09,106.199997,107.669998,105.980003,107.120003,106.505432,296200
2021-11-10,106.500000,108.629997,106.449997,107.919998,107.300835,336900
2021-11-11,107.629997,108.980003,106.849998,107.370003,106.753998,409800
2021-11-12,108.089996,109.459999,107.480003,109.180000,108.553604,387600
2021-11-15,110.000000,110.029999,108.089996,108.360001,107.738312,320200
2021-11-16,108.809998,111.169998,108.320000,109.690002,109.060684,435900
2021-11-17,108.879997,109.790001,105.860001,106.639999,106.028183,634700
2021-11-18,107.480003,108.690002,106.849998,107.309998,106.694336,591200
2021-11-19,107.500000,108.099998,106.599998,106.849998,106.236977,486100
2021-11-22,107.820000,107.820000,103.930000,103.980003,103.383446,693000
2021-11-23,103.419998,106.250000,102.860001,105.750000,105.143288,423100
2021-11-24,104.239998,105.050003,103.000000,104.290001,103.691666,476600
2021-11-26,101.599998,103.410004,100.570000,102.570000,101.981529,226800
2021-11-29,104.510002,106.209999,102.910004,104.580002,103.980003,735700
2021-11-30,103.080002,104.040001,99.809998,101.029999,101.029999,600300
2021-12-01,102.930000,104.150002,98.550003,98.650002,98.650002,412600
2021-12-02,98.949997,102.690002,98.949997,101.610001,101.610001,478100
